make,model,year,mileage,engine,transmission,fuel_type,location,condition,price,vehicle_age,mileage_per_year,engine_size,luxury_brand,automatic_flag
Nissan,X-Trail,2015,180916,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,11,16446.909090909092,2.0,0,1
Honda,Fit,2016,181089,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,10,18108.9,1.5,0,0
BMW,X3,2017,181262,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,9,20140.222222222223,2.0,1,1
Audi,A4,2018,181435,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,8,22679.375,2.0,1,1
Toyota,Premio,2019,181608,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,7,25944.0,1.8,0,1
Subaru,Outback,2020,181781,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,6,30296.833333333332,2.5,0,1
Mazda,CX-5,2021,181954,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,5,36390.8,2.2,0,1
Mercedes-Benz,C200,2022,182127,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,4,45531.75,2.0,1,1
Nissan,X-Trail,2008,182300,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,18,10127.777777777777,2.0,0,1
Honda,Fit,2009,182473,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,17,10733.70588235294,1.5,0,0
BMW,X3,2010,182646,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,16,11415.375,2.0,1,1
Audi,A4,2011,182819,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,15,12187.933333333332,2.0,1,1
Toyota,Premio,2012,182992,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,14,13070.857142857143,1.8,0,1
Subaru,Outback,2013,183165,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,13,14089.615384615385,2.5,0,1
Mazda,CX-5,2014,183338,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,12,15278.166666666666,2.2,0,1
Mercedes-Benz,C200,2015,183511,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,11,16682.81818181818,2.0,1,1
Nissan,X-Trail,2016,183684,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,10,18368.4,2.0,0,1
Honda,Fit,2017,183857,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,9,20428.555555555555,1.5,0,0
BMW,X3,2018,184030,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,8,23003.75,2.0,1,1
Audi,A4,2019,184203,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,7,26314.714285714286,2.0,1,1
Toyota,Premio,2020,184376,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,6,30729.333333333332,1.8,0,1
Subaru,Outback,2021,184549,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,5,36909.8,2.5,0,1
Mazda,CX-5,2022,184722,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,4,46180.5,2.2,0,1
Mercedes-Benz,C200,2008,184895,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,18,10271.944444444445,2.0,1,1
Nissan,X-Trail,2009,185068,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,17,10886.35294117647,2.0,0,1
Honda,Fit,2010,185241,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,16,11577.5625,1.5,0,0
BMW,X3,2011,185414,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,15,12360.933333333332,2.0,1,1
Audi,A4,2012,185587,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,14,13256.214285714286,2.0,1,1
Toyota,Premio,2013,185760,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,13,14289.23076923077,1.8,0,1
Subaru,Outback,2014,185933,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,12,15494.416666666666,2.5,0,1
Mazda,CX-5,2015,186106,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,11,16918.727272727272,2.2,0,1
Mercedes-Benz,C200,2016,186279,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,10,18627.9,2.0,1,1
Nissan,X-Trail,2017,186452,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,9,20716.88888888889,2.0,0,1
Honda,Fit,2018,186625,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,8,23328.125,1.5,0,0
BMW,X3,2019,186798,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,7,26685.428571428572,2.0,1,1
Audi,A4,2020,186971,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,6,31161.833333333332,2.0,1,1
Toyota,Premio,2021,187144,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,5,37428.8,1.8,0,1
Subaru,Outback,2022,187317,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,4,46829.25,2.5,0,1
Mazda,CX-5,2008,187490,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,18,10416.111111111111,2.2,0,1
Mercedes-Benz,C200,2009,187663,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,17,11039.0,2.0,1,1
Nissan,X-Trail,2010,187836,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,16,11739.75,2.0,0,1
Honda,Fit,2011,188009,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,15,12533.933333333332,1.5,0,0
BMW,X3,2012,188182,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,14,13441.57142857143,2.0,1,1
Audi,A4,2013,188355,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,13,14488.846153846154,2.0,1,1
Toyota,Premio,2014,188528,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,12,15710.666666666666,1.8,0,1
Subaru,Outback,2015,188701,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,11,17154.636363636364,2.5,0,1
Mazda,CX-5,2016,188874,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,10,18887.4,2.2,0,1
Mercedes-Benz,C200,2017,189047,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,9,21005.222222222223,2.0,1,1
Nissan,X-Trail,2018,189220,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,8,23652.5,2.0,0,1
Honda,Fit,2019,189393,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,7,27056.14285714286,1.5,0,0
BMW,X3,2020,189566,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,6,31594.333333333332,2.0,1,1
Audi,A4,2021,189739,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,5,37947.8,2.0,1,1
Toyota,Premio,2022,189912,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,4,47478.0,1.8,0,1
Subaru,Outback,2008,190085,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,18,10560.277777777777,2.5,0,1
Mazda,CX-5,2009,190258,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,17,11191.64705882353,2.2,0,1
Mercedes-Benz,C200,2010,190431,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,16,11901.9375,2.0,1,1
Nissan,X-Trail,2011,190604,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,15,12706.933333333332,2.0,0,1
Honda,Fit,2012,190777,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,14,13626.92857142857,1.5,0,0
BMW,X3,2013,190950,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,13,14688.461538461539,2.0,1,1
Audi,A4,2014,191123,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,12,15926.916666666666,2.0,1,1
Toyota,Premio,2015,191296,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,11,17390.545454545456,1.8,0,1
Subaru,Outback,2016,191469,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,10,19146.9,2.5,0,1
Mazda,CX-5,2017,191642,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,9,21293.555555555555,2.2,0,1
Mercedes-Benz,C200,2018,191815,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,8,23976.875,2.0,1,1
Nissan,X-Trail,2019,191988,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,7,27426.85714285714,2.0,0,1
Honda,Fit,2020,192161,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,6,32026.833333333332,1.5,0,0
BMW,X3,2021,192334,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,5,38466.8,2.0,1,1
Audi,A4,2022,192507,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,4,48126.75,2.0,1,1
Toyota,Premio,2008,192680,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,18,10704.444444444445,1.8,0,1
Subaru,Outback,2009,192853,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,17,11344.29411764706,2.5,0,1
Mazda,CX-5,2010,193026,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,16,12064.125,2.2,0,1
Mercedes-Benz,C200,2011,193199,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,15,12879.933333333332,2.0,1,1
Nissan,X-Trail,2012,193372,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,14,13812.285714285714,2.0,0,1
Honda,Fit,2013,193545,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,13,14888.076923076924,1.5,0,0
BMW,X3,2014,193718,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,12,16143.166666666666,2.0,1,1
Audi,A4,2015,193891,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,11,17626.454545454544,2.0,1,1
Toyota,Premio,2016,194064,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,10,19406.4,1.8,0,1
Subaru,Outback,2017,194237,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,9,21581.88888888889,2.5,0,1
Mazda,CX-5,2018,194410,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,8,24301.25,2.2,0,1
Mercedes-Benz,C200,2019,194583,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,7,27797.571428571428,2.0,1,1
Nissan,X-Trail,2020,194756,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,6,32459.333333333332,2.0,0,1
Honda,Fit,2021,194929,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,5,38985.8,1.5,0,0
BMW,X3,2022,195102,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,4,48775.5,2.0,1,1
Audi,A4,2008,195275,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,18,10848.611111111111,2.0,1,1
Toyota,Premio,2009,195448,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,17,11496.941176470587,1.8,0,1
Subaru,Outback,2010,195621,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,16,12226.3125,2.5,0,1
Mazda,CX-5,2011,195794,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,15,13052.933333333332,2.2,0,1
Mercedes-Benz,C200,2012,195967,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,14,13997.642857142857,2.0,1,1
Nissan,X-Trail,2013,196140,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,13,15087.692307692309,2.0,0,1
Honda,Fit,2014,196313,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,12,16359.416666666666,1.5,0,0
BMW,X3,2015,196486,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,11,17862.363636363636,2.0,1,1
Audi,A4,2016,196659,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,10,19665.9,2.0,1,1
Toyota,Premio,2017,196832,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,9,21870.222222222223,1.8,0,1
Subaru,Outback,2018,197005,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,8,24625.625,2.5,0,1
Mazda,CX-5,2019,197178,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,7,28168.285714285714,2.2,0,1
Mercedes-Benz,C200,2020,197351,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,6,32891.833333333336,2.0,1,1
Nissan,X-Trail,2021,197524,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,5,39504.8,2.0,0,1
Honda,Fit,2022,197697,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,4,49424.25,1.5,0,0
BMW,X3,2008,197870,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,18,10992.777777777777,2.0,1,1
Audi,A4,2009,198043,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,17,11649.588235294117,2.0,1,1
Toyota,Premio,2010,198216,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,16,12388.5,1.8,0,1
Subaru,Outback,2011,198389,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,15,13225.933333333332,2.5,0,1
Mazda,CX-5,2012,198562,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,14,14183.0,2.2,0,1
Mercedes-Benz,C200,2013,198735,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,13,15287.307692307691,2.0,1,1
Nissan,X-Trail,2014,198908,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,12,16575.666666666668,2.0,0,1
Honda,Fit,2015,199081,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,11,18098.272727272728,1.5,0,0
BMW,X3,2016,199254,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,10,19925.4,2.0,1,1
Audi,A4,2017,199427,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,9,22158.555555555555,2.0,1,1
Toyota,Premio,2018,199600,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,8,24950.0,1.8,0,1
Subaru,Outback,2019,199773,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,7,28539.0,2.5,0,1
Mazda,CX-5,2020,199946,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,6,33324.333333333336,2.2,0,1
Mercedes-Benz,C200,2021,20119,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,5,4023.8,2.0,1,1
Nissan,X-Trail,2022,20292,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,4,5073.0,2.0,0,1
Honda,Fit,2008,20465,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,18,1136.9444444444443,1.5,0,0
BMW,X3,2009,20638,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,17,1214.0,2.0,1,1
Audi,A4,2010,20811,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,16,1300.6875,2.0,1,1
Toyota,Premio,2011,20984,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,15,1398.9333333333334,1.8,0,1
Subaru,Outback,2012,21157,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,14,1511.2142857142858,2.5,0,1
Mazda,CX-5,2013,21330,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,13,1640.7692307692307,2.2,0,1
Mercedes-Benz,C200,2014,21503,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,12,1791.9166666666667,2.0,1,1
Nissan,X-Trail,2015,21676,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,11,1970.5454545454545,2.0,0,1
Honda,Fit,2016,21849,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,10,2184.9,1.5,0,0
BMW,X3,2017,22022,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,9,2446.8888888888887,2.0,1,1
Audi,A4,2018,22195,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,8,2774.375,2.0,1,1
Toyota,Premio,2019,22368,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,7,3195.4285714285716,1.8,0,1
Subaru,Outback,2020,22541,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,6,3756.8333333333335,2.5,0,1
Mazda,CX-5,2021,22714,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,5,4542.8,2.2,0,1
Mercedes-Benz,C200,2022,22887,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,4,5721.75,2.0,1,1
Nissan,X-Trail,2008,23060,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,18,1281.111111111111,2.0,0,1
Honda,Fit,2009,23233,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,17,1366.6470588235295,1.5,0,0
BMW,X3,2010,23406,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,16,1462.875,2.0,1,1
Audi,A4,2011,23579,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,15,1571.9333333333334,2.0,1,1
Toyota,Premio,2012,23752,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,14,1696.5714285714287,1.8,0,1
Subaru,Outback,2013,23925,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,13,1840.3846153846155,2.5,0,1
Mazda,CX-5,2014,24098,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,12,2008.1666666666667,2.2,0,1
Mercedes-Benz,C200,2015,24271,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,11,2206.4545454545455,2.0,1,1
Nissan,X-Trail,2016,24444,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,10,2444.4,2.0,0,1
Honda,Fit,2017,24617,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,9,2735.222222222222,1.5,0,0
BMW,X3,2018,24790,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,8,3098.75,2.0,1,1
Audi,A4,2019,24963,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,7,3566.1428571428573,2.0,1,1
Toyota,Premio,2020,25136,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,6,4189.333333333333,1.8,0,1
Subaru,Outback,2021,25309,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,5,5061.8,2.5,0,1
Mazda,CX-5,2022,25482,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,4,6370.5,2.2,0,1
Mercedes-Benz,C200,2008,25655,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,18,1425.2777777777778,2.0,1,1
Nissan,X-Trail,2009,25828,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,17,1519.2941176470588,2.0,0,1
Honda,Fit,2010,26001,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,16,1625.0625,1.5,0,0
BMW,X3,2011,26174,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,15,1744.9333333333334,2.0,1,1
Audi,A4,2012,26347,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,14,1881.9285714285713,2.0,1,1
Toyota,Premio,2013,26520,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,13,2040.0,1.8,0,1
Subaru,Outback,2014,26693,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,12,2224.4166666666665,2.5,0,1
Mazda,CX-5,2015,26866,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,11,2442.3636363636365,2.2,0,1
Mercedes-Benz,C200,2016,27039,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,10,2703.9,2.0,1,1
Nissan,X-Trail,2017,27212,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,9,3023.5555555555557,2.0,0,1
Honda,Fit,2018,27385,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,8,3423.125,1.5,0,0
BMW,X3,2019,27558,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,7,3936.8571428571427,2.0,1,1
Audi,A4,2020,27731,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,6,4621.833333333333,2.0,1,1
Toyota,Premio,2021,27904,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,5,5580.8,1.8,0,1
Subaru,Outback,2022,28077,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,4,7019.25,2.5,0,1
Mazda,CX-5,2008,28250,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,18,1569.4444444444443,2.2,0,1
Mercedes-Benz,C200,2009,28423,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,17,1671.9411764705883,2.0,1,1
Nissan,X-Trail,2010,28596,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,16,1787.25,2.0,0,1
Honda,Fit,2011,28769,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,15,1917.9333333333334,1.5,0,0
BMW,X3,2012,28942,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,14,2067.285714285714,2.0,1,1
Audi,A4,2013,29115,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,13,2239.6153846153848,2.0,1,1
Toyota,Premio,2014,29288,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,12,2440.6666666666665,1.8,0,1
Subaru,Outback,2015,29461,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,11,2678.2727272727275,2.5,0,1
Mazda,CX-5,2016,29634,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,10,2963.4,2.2,0,1
Mercedes-Benz,C200,2017,29807,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,9,3311.8888888888887,2.0,1,1
Nissan,X-Trail,2018,29980,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,8,3747.5,2.0,0,1
Honda,Fit,2019,30153,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,7,4307.571428571428,1.5,0,0
BMW,X3,2020,30326,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,6,5054.333333333333,2.0,1,1
Audi,A4,2021,30499,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,5,6099.8,2.0,1,1
Toyota,Premio,2022,30672,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,4,7668.0,1.8,0,1
Subaru,Outback,2008,30845,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,18,1713.611111111111,2.5,0,1
Mazda,CX-5,2009,31018,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,17,1824.5882352941176,2.2,0,1
Mercedes-Benz,C200,2010,31191,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,16,1949.4375,2.0,1,1
Nissan,X-Trail,2011,31364,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,15,2090.9333333333334,2.0,0,1
Honda,Fit,2012,31537,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,14,2252.6428571428573,1.5,0,0
BMW,X3,2013,31710,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,13,2439.230769230769,2.0,1,1
Audi,A4,2014,31883,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,12,2656.9166666666665,2.0,1,1
Toyota,Premio,2015,32056,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,11,2914.181818181818,1.8,0,1
Subaru,Outback,2016,32229,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,10,3222.9,2.5,0,1
Mazda,CX-5,2017,32402,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,9,3600.222222222222,2.2,0,1
Mercedes-Benz,C200,2018,32575,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,8,4071.875,2.0,1,1
Nissan,X-Trail,2019,32748,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,7,4678.285714285715,2.0,0,1
Honda,Fit,2020,32921,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,6,5486.833333333333,1.5,0,0
BMW,X3,2021,33094,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,5,6618.8,2.0,1,1
Audi,A4,2022,33267,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,4,8316.75,2.0,1,1
Toyota,Premio,2008,33440,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,18,1857.7777777777778,1.8,0,1
Subaru,Outback,2009,33613,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,17,1977.235294117647,2.5,0,1
Mazda,CX-5,2010,33786,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,16,2111.625,2.2,0,1
Mercedes-Benz,C200,2011,33959,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,15,2263.9333333333334,2.0,1,1
Nissan,X-Trail,2012,34132,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,14,2438.0,2.0,0,1
Honda,Fit,2013,34305,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,13,2638.846153846154,1.5,0,0
BMW,X3,2014,34478,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,12,2873.1666666666665,2.0,1,1
Audi,A4,2015,34651,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,11,3150.090909090909,2.0,1,1
Toyota,Premio,2016,34824,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,10,3482.4,1.8,0,1
Subaru,Outback,2017,34997,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,9,3888.5555555555557,2.5,0,1
Mazda,CX-5,2018,35170,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,8,4396.25,2.2,0,1
Mercedes-Benz,C200,2019,35343,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,7,5049.0,2.0,1,1
Nissan,X-Trail,2020,35516,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,6,5919.333333333333,2.0,0,1
Honda,Fit,2021,35689,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,5,7137.8,1.5,0,0
BMW,X3,2022,35862,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,4,8965.5,2.0,1,1
Audi,A4,2008,36035,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,18,2001.9444444444443,2.0,1,1
Toyota,Premio,2009,36208,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,17,2129.8823529411766,1.8,0,1
Subaru,Outback,2010,36381,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,16,2273.8125,2.5,0,1
Mazda,CX-5,2011,36554,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,15,2436.9333333333334,2.2,0,1
Mercedes-Benz,C200,2012,36727,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,14,2623.3571428571427,2.0,1,1
Nissan,X-Trail,2013,36900,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,13,2838.4615384615386,2.0,0,1
Honda,Fit,2014,37073,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,12,3089.4166666666665,1.5,0,0
BMW,X3,2015,37246,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,11,3386.0,2.0,1,1
Audi,A4,2016,37419,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,10,3741.9,2.0,1,1
Toyota,Premio,2017,37592,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,9,4176.888888888889,1.8,0,1
Subaru,Outback,2018,37765,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,8,4720.625,2.5,0,1
